sigma,NBBg_R,NBBg_a,NBBg_kD,NBBg_kE
0.35,2.564947653,0.003405469,1.443499555,3.099600897
0.05,2.637547519,0.00372692,2.089834584,28.8956754
0.1,2.630350133,0.003656115,1.127716658,40.49827811
0.15,2.452452001,0.003456633,1.895137043,21.53598011
0.2,2.89502418,0.003920704,2.226547379,5.1316379
0.25,2.405115544,0.003100796,1.323041596,9.098206632
0.3,1.947184581,0.002659323,2203.842885,3.760513257
0.35,2.788516589,0.003307295,1.119220744,2.55049103
0.4,3.096469411,0.003878612,2.863003305,3.99902134
0.05,2.705282267,0.003770331,1.545253732,20.95280011
0.1,2.742263269,0.003701809,0.494818954,72.87549829
0.05,2.748508278,0.003862763,0.501443553,8004.273097
0.1,2.524353959,0.003594119,0.960099228,21.26333321
0.15,2.676411529,0.003511069,1.602555343,23.04830101
0.2,2.8339098,0.003400477,1.017990316,4.830710487
0.25,2.580908019,0.00313209,10.08646985,3.632335768
0.35,3.003869544,0.003293057,1.054637861,3.235103253
0.4,2.184058072,0.003029833,0.268581798,5.680660296
0.05,2.383733423,0.003580833,3.686248134,21.46486516
0.1,2.606336718,0.003569847,0.833129769,30.29791466
0.15,3.011421359,0.004080231,1.826520565,18.45537429
0.2,2.838589402,0.003527104,0.417537523,8.612615838
0.25,3.032188477,0.003835267,1.574646118,4.809707349
0.3,2.703039922,0.003941062,0.952565715,3.836637501
0.35,2.329439305,0.00243331,1.927018767,2.198003421
0.4,2.909218292,0.003962483,5773.654173,1.615583202
0.05,3.352204302,0.004119383,1.618978897,37.28460874
0.1,2.650452122,0.003779135,1.057629816,29.42893926
0.15,2.742639978,0.003936387,0.938717894,17.67081202
0.2,2.341933332,0.003290639,0.733625423,10.19695304
0.25,2.198561556,0.002650539,1.170330618,4.616149958
0.3,2.620662013,0.003244326,0.689100985,12.74309908
0.35,3.032991024,0.00355874,1.956373056,10.38817321
0.4,2.333217709,0.003359905,1.502420961,6.537200121
0.05,3.016382582,0.003813129,1.160328522,16.64534015
0.1,2.663327469,0.003634434,1.676969099,40.17942604
0.15,2.793137509,0.003751689,1.469265833,23.33828362
0.2,2.668306632,0.003435736,1.635410314,11.98164051
0.25,2.555266353,0.003381866,1.255196501,7.016720628
0.3,2.07779198,0.002156631,0.557398871,5.975644179
0.35,2.758602671,0.002820165,2.126585173,2.137207396
0.4,3.388025917,0.00425289,4629.816361,2.880280534
0.05,2.391066111,0.003417946,0.845564181,63.71546375
0.1,2.360040284,0.003345808,1.278697959,20.52424992
0.15,2.606768568,0.003186131,1.179458575,10.2503548
0.2,3.331826162,0.004057321,1.034223749,10.92686656
0.25,2.30069187,0.003677916,2.953302738,8.03669948
0.3,2.678171692,0.003130676,0.81328759,4.974163205
0.35,2.732567531,0.003638541,0.6809427,5.599073332
0.4,2.54948213,0.003595105,1.486550168,2.94520948
0.05,2.681408439,0.003815189,1.585773292,31.73178706
0.1,3.038156916,0.004170786,0.864844613,57.05121422
0.15,2.115899048,0.003066215,0.519496923,23.39070118
0.2,2.586870253,0.003540715,1.064800487,12.10408916
0.25,2.967044343,0.003870236,1.035509276,14.63654753
0.3,2.309681905,0.00302448,0.844718939,10.01529899
0.35,2.150344817,0.002592933,1.015094359,3.784058532
0.4,2.567580992,0.003400387,0.494795692,7.676615102
0.05,2.597740069,0.004056741,27.6172895,19.99726213
0.1,2.520811219,0.003384603,12.33714231,13.80345349
0.15,2.385201084,0.003432032,0.826790556,13.37162439
0.2,2.602268473,0.003324231,2.224025547,11.45569679
0.25,3.140263276,0.003336858,3.926065313,2.883809088
0.3,2.311954046,0.003412917,1.605284302,6.847258941
0.35,3.154460927,0.003875441,1.315619814,4.029552871
0.4,2.013515927,9.17E-15,1560.646159,1.27453619
0.05,2.5088182,0.003568409,0.493452878,205.9382424
0.1,2.765458529,0.003553199,1.146425046,57.32519877
0.15,2.415545191,0.003502608,0.841208862,15.60966638
0.2,2.279208842,0.003426282,0.965765696,12.10165779
0.25,2.964088843,0.003900747,0.93179669,9.998515878
0.3,3.114711577,0.004124763,0.651525916,14.02768438
0.35,2.614860093,0.003209306,1.278841324,2.098943677
0.4,1.989535194,0.00223691,0.458518462,4.035659861
0.05,2.862113987,0.004151442,0.69326891,384.0848427
0.1,2.511069218,0.003790233,1.282293483,22.64521289
0.15,2.467632405,0.003410775,0.851893563,16.98435679
0.2,2.238483758,0.003116676,1654.071907,5.219091542
0.25,2.504187048,0.003403694,1298.29687,4.129125888
0.3,2.729214007,0.003636881,0.519533945,6.374266107
0.35,2.410048304,0.002923761,0.452612315,9.637961673
0.4,1.932147435,0.002694322,721.5197855,3.039083607
0.05,2.365163304,0.003277053,1.114598274,33.95998712
0.1,2.66191425,0.003611835,1.196302123,24.83690983
0.15,2.72856462,0.003682246,0.950999783,26.03380919
0.2,2.831532508,0.004237453,1.421943876,14.22630721
0.25,2.529886562,0.003258478,1.351882111,8.578104489
0.3,2.539159227,0.003011756,0.435999814,5.120191034
0.35,3.017301478,0.003626682,0.814679453,3.148390031
0.4,2.777104947,0.003076855,2.700212653,3.697928264
0.05,2.555212653,0.003595704,1.519929516,22.86330495
0.1,2.287678454,0.003527576,2.025697177,19.08355494
0.15,2.479068767,0.003385351,0.627404776,11.11666498
0.2,2.8224746,0.003736159,0.745345561,12.22247634
0.25,2.587417039,0.003636214,0.336419764,23.19332556
0.3,3.009145999,0.0042707,0.775133637,7.491238637
0.35,3.290536472,0.003564114,1.712851457,3.7599029
0.4,2.729856021,0.00314571,5.262840829,3.936505221
0.05,2.47349563,0.0035516,1.853707213,22.9331144
0.1,2.7367351,0.003744977,1.194432259,18.18764093
0.15,2.802607824,0.003708321,0.960030972,22.49011059
0.2,2.876699714,0.00362257,2.298685564,6.597280127
0.25,2.597448479,0.00321937,1.528230615,4.488784735
0.3,2.767124463,0.003563217,0.980050086,6.45843682
0.35,2.426000305,0.002233244,4.230988558,3.458246817
0.4,2.636515158,0.003192519,19.74772906,2.329454314
0.05,2.773399668,0.003993912,1.396926521,24.23122257
0.1,2.50093447,0.003521338,0.586509071,13.93438452
0.15,2.985480462,0.003737864,1.76136902,12.31562681
0.2,2.880007853,0.003655799,328.8876694,5.596087426
0.25,2.535646109,0.003186386,1.713499044,4.182044701
0.3,2.701371328,0.002541647,1.377334204,2.947874809
0.05,2.833266244,0.003943958,1.362637333,43.18698996
0.05,2.437337068,0.003635268,1.105743038,31.47937598
0.05,2.429255513,0.003822365,0.918533103,41.83037768
0.05,2.628760946,0.003779435,2.050464335,24.75775723
0.05,2.641633204,0.003960344,0.997949564,46.00688478
0.05,2.424976268,0.003701827,0.653894494,57465.89222
0.05,2.499960261,0.003765751,1.191381318,15.46478211
0.05,2.641662446,0.003767151,2.106437123,12.49511805
0.05,2.802286243,0.003727761,0.951030371,258.5528147
0.05,2.734093481,0.003807303,1.542766522,18.49964856
0.05,2.572391803,0.00374763,0.867890483,12.91333286
0.05,2.235069001,0.003561289,1.396352448,29.27423825
0.1,2.516808471,0.003754266,1.717965959,13.08528481
0.1,3.100530593,0.003837008,2.341445152,12.44806503
0.1,2.573911007,0.003918515,0.921317354,17.79352031
0.1,2.349787324,0.003317683,1.773123603,13.61154388
0.1,2.722092151,0.003847483,0.696909165,22.06236731
0.1,2.422717415,0.003423509,1.334830182,19.51443299
0.1,2.808164423,0.004062907,0.660252545,26.92465844
0.1,2.381792902,0.003726744,1.311683871,14.37593781
0.1,2.616560095,0.003811055,3.963190656,32.09420723
0.1,2.354380899,0.00325693,0.655229688,27.24668008
0.1,2.698551054,0.003810504,0.73905629,16.4797857
0.1,2.708827141,0.003750727,1.860279174,13.07545561
0.15,3.146541528,0.003743627,1.897217543,7.776257151
0.15,2.82314787,0.004039317,1.214600221,9.891797483
0.15,2.566320986,0.003288486,0.611991462,9.60052402
0.15,2.787566316,0.003685747,1.608748447,7.114905165
0.15,2.318554644,0.003175903,1.320641242,15.27519515
0.15,2.562738561,0.003438722,1.824118318,12.02978223
0.15,2.632681784,0.003470091,0.719552862,16.95563654
0.15,2.298970641,0.003442246,0.841543482,13.85356056
0.15,2.437914293,0.003939089,0.918024155,41.79555569
0.15,2.689427253,0.003609969,2.897210717,12.76877361
0.15,2.63646748,0.003785887,0.81115483,17.02113359
0.15,2.707210495,0.003893094,2.070361397,11.32634801
0.2,2.576580967,0.003636052,1.347359612,11.14081086
0.2,2.834391327,0.003246487,1.675477146,5.284116625
0.2,2.940454531,0.003887832,1.848559581,12.21312779
0.2,2.334033229,0.003406343,1.394332334,8.817500267
0.2,2.583880671,0.003352733,0.808726559,12.31859474
0.2,2.648455564,0.003282562,373.5538214,6.05799064
0.2,2.644966595,0.003297116,1.149848358,7.634644268
0.2,2.259026273,0.002977755,5.416241262,9.809410352
0.2,2.450054871,0.003065973,1.286917512,15.65460299
0.2,2.409402509,0.003472214,0.453683586,297.516571
0.2,2.219995754,0.003193197,0.843993368,9.894991018
0.2,2.405023167,0.003241184,0.825777796,5.089582994
0.25,2.876548142,0.00374781,4.050661139,9.011069481
0.25,2.148955395,0.002976244,1.236834251,3.872581822
0.25,2.466086042,0.003382809,6.447406797,3.581086726
0.25,2.602183858,0.003296383,1.014956543,5.31254035
0.25,2.423547173,0.003484227,0.470021523,6.96191023
0.25,2.623495917,0.003724902,1.635920236,12.59867544
0.25,2.761585698,0.003191274,1.78443718,3.864221048
0.25,3.14463178,0.003944813,2.930033959,4.715720432
0.25,2.502607688,0.003007067,1.460354594,8.739447294
0.25,2.634101567,0.004139309,1.12960629,11.05841085
0.25,2.282621201,0.002947517,2.072463755,6.815644539
0.25,2.676498075,0.004013533,4.021862453,7.399039929
0.3,2.559310577,0.003611527,0.461343207,7.955913248
0.3,2.862523034,0.003442964,0.943865302,4.362211722
0.3,2.793439879,0.003515691,0.685706335,16.43973119
0.3,2.597015552,0.00341198,2.980239883,7.271724654
0.3,2.307864107,0.002754521,268.8324504,3.69786549
0.3,2.17790876,0.003062463,1.772112265,4.384047731
0.3,2.518664558,0.00367011,0.488383647,11.76304703
0.3,2.821904861,0.00311609,2.614684949,5.283822662
0.3,2.946293879,0.003806885,0.793471233,23.6790576
0.3,2.796747515,0.003386631,1.252058482,4.779255117
0.3,2.716784051,0.003350514,1.096422094,4.034596203
0.3,2.785556782,0.002918215,1.951332493,5.095527736
0.35,2.70744765,0.002935812,1.03054,4.939132879
0.35,2.803672514,0.003191039,2.549696234,3.018569911
0.35,2.427844529,0.003727737,0.719113374,5.002464651
0.35,2.380505116,0.003028175,1.546005045,3.782018737
0.35,2.781850356,0.003341871,1.199571853,3.568453979
0.35,2.341821419,0.002786999,33.86686099,3.367357304
0.35,2.541811599,0.00283846,4.738508472,2.569778032
0.35,3.293244288,0.003760553,0.448047017,2.966345549
0.35,2.852431143,0.003500338,2.316659053,3.538032239
0.35,2.55973367,0.003148748,1.086424745,3.839607396
0.35,2.145884563,0.003248265,1.560857767,4.523744611
0.4,2.167745305,0.002407995,3871.269127,1.830126
0.4,2.314180159,0.002858263,0.340244255,2.282217565
0.4,2.986156548,0.003028926,0.615785748,3.294657397
0.4,2.960550682,0.003629938,65.37455625,2.647511695
0.4,2.897335917,0.004806486,0.742403469,3.935852784
0.4,2.866592287,0.002736162,1.044748867,3.456837012
0.4,2.969868523,0.003547676,1.664977651,3.562169574
0.4,2.714561007,0.003654996,0.457424341,4.180012805
0.4,3.221895566,0.003232493,1.231261545,4.024100337
0.4,3.46256282,0.004062726,2.864409236,2.275562893
0.4,2.564003828,0.003843672,0.331390745,4.286914127
0.4,2.794827376,0.003131294,4.276223154,3.668676993
0.05,2.521378812,0.003694378,0.7612204,976.9497032
0.05,2.388844176,0.00350697,0.968934715,19.36350998
0.05,2.472977723,0.003751026,2907.33415,16.25906523
0.05,2.857038143,0.003984615,4.837596001,24.64757753
0.05,2.652832686,0.003653886,0.901518418,106.1152431
0.05,2.737017961,0.003483178,1.136133314,23.15187586
0.05,2.576335344,0.003671309,1.291372199,41.63776096
0.05,2.55583781,0.003665626,0.525313467,28.34298165
0.05,2.783716816,0.003675445,2.939346537,17.94843416
0.05,2.682378467,0.003735234,1.513084747,221.2294156
0.05,2.463190947,0.003801098,1.928951194,27.40448733
0.05,2.628548351,0.003716157,2.478606719,22.48966659
0.1,2.641276856,0.003445942,1.616809757,29.67712322
0.1,2.577167563,0.003617881,0.694891056,32.36297577
0.1,2.52913244,0.003553926,2.391086255,14.43371925
0.1,2.480992005,0.003407261,1.135984697,12.5731927
0.1,2.610591672,0.003683069,0.588718925,37000.06097
0.1,2.698000525,0.00374687,1.519975243,21.5353272
0.1,2.623467618,0.003934334,5.368622581,20.46960766
0.1,2.799307107,0.003615428,1.302874563,17.39280712
0.1,2.264595965,0.003050095,1.839430551,19.20338102
0.1,2.596450559,0.003780938,2.164116924,8.704237735
0.1,2.665577871,0.003763854,1.411664613,14.69984431
0.1,2.785640805,0.003661687,1.642253711,11.04129
0.15,2.522888135,0.003397078,0.531323635,21.02955256
0.15,2.660115146,0.003434286,7.740742385,4.961746586
0.15,2.613769816,0.003559229,1.318081912,15.04922467
0.15,2.619297635,0.003317108,1.485929019,8.124448473
0.15,2.832725518,0.003926709,1.154342073,23.9123353
0.15,2.405879551,0.003306615,3.935974731,11.50225278
0.15,2.702600906,0.003594028,0.551733901,25.26389555
0.15,2.627289957,0.003737597,2.390916828,21.89423399
0.15,2.374104954,0.003485215,5.888612673,9.985308925
0.15,2.820225155,0.0036231,1.027040995,17.13895023
0.15,2.575181113,0.003445221,1.070226699,23.45240857
0.15,2.523085204,0.003518254,0.861457343,16.26441914
0.2,2.33861147,0.003548054,1.040432523,9.100508522
0.2,2.896883896,0.003957753,1.90100531,12.03116328
0.2,2.366181736,0.003340481,1.255270971,9.040408883
0.2,2.583620007,0.003398469,2.248554022,5.601414597
0.2,2.455930859,0.003729668,4.177037879,6.435143745
0.2,2.460135872,0.00368437,1.912833403,7.665490212
0.2,2.267114959,0.003621689,1.270615768,14.29222342
0.2,2.573450549,0.00356646,0.649483257,18.61129136
0.2,2.48540828,0.003579391,5.030635395,16.00173834
0.2,2.251661075,0.003179984,2.364920014,8.789204718
0.2,2.537129057,0.003558068,0.867610428,10.80936173
0.2,2.452384353,0.0032819,1.215032432,9.734247597
0.25,2.190764012,0.002614235,0.552501127,5.4112541
0.25,2.492994346,0.003959324,2.257214855,8.828230827
0.25,2.982483891,0.003689775,1.096152386,5.63013247
0.25,2.621242474,0.004020923,1.316549203,10.6263307
0.25,2.544364483,0.003279452,0.531338951,8.960533425
0.25,2.514720801,0.003676887,1.066989728,10.27471885
0.25,2.850967876,0.00349919,3.543916276,3.007724604
0.25,2.271990102,0.002605431,2.164960314,5.014770193
0.25,3.055733028,0.003748452,0.562804527,17.65087642
0.25,2.507259104,0.002673423,2.684848524,3.065916327
0.25,3.03271504,0.004386578,0.920361629,12.70194532
0.3,2.586791826,0.002996199,1.305395542,5.636980026
0.3,2.696658671,0.003429986,2.079547865,3.503751115
0.3,2.644193307,0.003858027,1.140117988,3.509783005
0.3,2.85419486,0.00382649,0.977167334,5.774003285
0.3,2.338580898,0.003383191,0.627689947,6.231762707
0.3,2.550709091,0.003541066,1.1524415,5.682049311
0.3,2.40453866,0.003198292,0.808563883,7.063145835
0.3,2.616573568,0.003445197,1.08212409,4.23533142
0.3,2.758668171,0.003241557,3.163425169,4.17231525
0.3,2.954894277,0.00392741,1.10796146,7.290553756
0.3,2.713898283,0.003798332,1.037197606,5.979693788
0.3,2.634403406,0.003688087,1.351450463,7.714925995
0.35,2.66540259,0.002918559,1807.842001,2.809530803
0.35,2.406493887,0.003145802,0.498991793,4.476907692
0.35,2.292607005,0.002511249,1.058263556,4.580871293
0.35,2.933480185,0.003705845,1.950036402,4.011403138
0.35,2.920787733,0.003818766,1.290378047,4.236166724
0.35,2.925066745,0.003400423,1.51343949,7.526196203
0.35,2.278963514,0.002720318,0.800955927,3.802754363
0.35,3.522287882,0.003990673,3.7676719,3.225371266
0.35,2.541956621,0.003414318,1.08171463,3.436422581
0.35,2.821314324,0.003433102,2.108489886,3.483886787
0.35,2.430285745,0.002926408,1.34137218,3.263901392
0.4,3.381096293,0.003830239,0.660311822,3.476011921
0.4,2.532839085,0.002291698,41.22340698,2.732826253
0.4,2.873355528,0.003816147,0.887757178,2.482167145
0.4,2.747709295,0.00386161,1.36333481,4.79336444
0.4,3.107846019,0.003500608,526.5121659,2.605069552
0.4,2.810860346,0.002861267,2.408891464,2.507170122
0.4,2.4059853,0.003327209,0.496312949,5.111911936
0.4,2.848523127,0.003340619,1.161447492,3.311952531
0.4,2.74883026,0.003008949,0.336354483,6.721152509
0.4,3.060587477,0.003230585,4.52371488,2.442691042
0.4,2.921481913,0.003366997,0.377033914,5.399446404
0.4,2.673892012,0.003184901,0.741445587,9.834386273
0.05,2.550535815,0.003761707,1.501028341,29.43228706
0.05,2.514884477,0.003601648,1.486098375,21.59477898
0.05,2.307116059,0.003544987,1.121690647,34.61876083
0.05,2.476895255,0.003590382,1.529139379,20.69513547
0.05,2.1732792,0.003374592,0.661441491,19.66427195
0.05,2.95598441,0.004008379,1.319883586,21.52586539
0.05,2.972258929,0.003981258,0.769385928,25.90201472
0.05,2.23504396,0.003654721,5.255059609,48.09003495
0.05,2.467724813,0.003654544,1.681826527,18.53358829
0.05,2.482407545,0.003518844,0.646627015,132.8931224
0.05,2.635592415,0.003920232,1.577885294,11.82672459
0.05,2.693982969,0.003733271,1.431791727,44.53871619
0.1,2.907344215,0.003976788,3.638803631,8.755556059
0.1,2.408807166,0.003585876,0.522568221,106.684135
0.1,2.642863575,0.003758647,1.317015676,14.25320989
0.1,2.46048042,0.003807718,1.100860519,19.14386873
0.1,2.391846103,0.004033363,1.689902721,26.3977615
0.1,2.568165755,0.003568545,4.206558484,13.57065539
0.1,2.858609426,0.003885089,1.707794821,24.52371306
0.1,2.476193676,0.003554942,2.582709141,21.55972715
0.1,2.613284738,0.003636717,1.290980901,54.47738408
0.1,2.349497526,0.003217361,0.577703694,20.53699838
0.1,2.827657507,0.003716172,2.724894264,8.057779922
0.1,2.459531798,0.003677848,1.707411065,13.85079451
0.15,2.491593293,0.003390265,0.661158892,79.12901504
0.15,2.269741855,0.003328453,0.824941661,17.75055697
0.15,2.347813856,0.003680713,0.7112664,10.43181512
0.15,3.135328444,0.003848824,1.297058946,11.88953459
0.15,2.798907844,0.003407587,1.008501797,10.9524733
0.15,2.422735846,0.003585852,1.207201927,36.47112643
0.15,3.210030191,0.004141328,12.76271474,11.26173806
0.15,2.644304469,0.003656642,1.477088283,19.02668616
0.15,2.805501693,0.003813834,0.863989113,19.79313284
0.15,2.285769509,0.003745136,1.419784217,28.46538165
0.15,2.621058765,0.003269681,4.728917581,5.15294979
0.15,2.517705662,0.003302981,1.778341146,15.16534184
0.2,2.544159159,0.003664526,1.318692904,6.839390639
0.2,2.270816725,0.003198853,1.217050471,10.03895207
0.2,2.661763198,0.003881615,1.347679952,6.188935007
0.2,2.576811131,0.003436671,2.580321659,10.30481635
0.2,2.481882681,0.003560507,2.198492548,9.959505069
0.2,2.52514298,0.003598866,0.904693955,12.41044019
0.2,2.548632103,0.003037877,2.784247655,8.008811249
0.2,2.326774941,0.003141197,0.906057935,13.20740531
0.2,2.503709853,0.002916926,1.89167285,4.207227993
0.2,2.499056678,0.00338531,0.904392249,12.58176075
0.2,2.842352757,0.003518119,4.081565968,6.405877102
0.2,2.609311404,0.003412407,0.582241884,13.54685276
0.25,2.420396331,0.003242934,0.706290366,9.749658493
0.25,2.651076452,0.003413949,1.252179857,9.443207246
0.25,2.045885009,0.002658009,1.387741881,5.152618452
0.25,2.438476252,0.003266533,1.074441143,6.762686335
0.25,2.929015839,0.003734558,2.024435556,4.53748724
0.25,3.07876931,0.003451274,2.598245787,3.89646987
0.25,2.41752019,0.002718366,2.060328635,3.90634269
0.25,2.597159954,0.003624515,0.727398294,8.869159305
0.25,2.393828327,0.003134651,0.500308692,24.30850068
0.25,2.435630708,0.003627085,0.521759642,10.10460135
0.25,2.335313979,0.003378676,1.253188728,6.583961788
0.25,2.794539211,0.003531401,0.736950525,6.242662399
0.3,2.779339541,0.003879028,4.519343348,4.063724374
0.3,3.014137403,0.004567653,1.018067516,5.863898469
0.3,2.91326467,0.003138453,1.478228935,4.345373938
0.3,2.073732219,0.002475914,1.294675991,5.666841934
0.3,2.666395035,0.003237061,1.31550997,6.563799249
0.3,2.434353231,0.003614862,2582.852757,4.38022886
0.3,2.374447158,0.003015325,1.383263083,8.410826007
0.3,2.08892942,0.002751883,1.98509353,5.423577065
0.3,2.455648818,0.002992618,1.23984746,3.092874675
0.3,2.465612134,0.002889219,3.218760753,3.51457986
0.3,2.414289424,0.00314206,2.182373177,6.480516983
0.3,2.883672131,0.003422449,2.190048608,4.790224056
